IntensityIn IntensityOut Luminance
8.622710622710623163e-01 9.512626840619515800e-01 3.874535347544019714e+02
8.625152625152625596e-01 9.512932021057449727e-01 3.875542673897915620e+02
8.627594627594628029e-01 9.513237201495383655e-01 3.876541307873997084e+02
8.630036630036630463e-01 9.513542381933317582e-01 3.877531242618644001e+02
8.632478632478632896e-01 9.514000152590218473e-01 3.878999818828426669e+02
8.634920634920635329e-01 9.514305333028152400e-01 3.879967975894178380e+02
8.637362637362637763e-01 9.514610513466086328e-01 3.880927410202248211e+02
8.639804639804640196e-01 9.514915693904020255e-01 3.881878115163005987e+02
8.642246642246642629e-01 9.515373464560921146e-01 3.883287790808030877e+02
8.644688644688645063e-01 9.515678644998855074e-01 3.884216643957433348e+02
8.647130647130647496e-01 9.516136415655755965e-01 3.885593511802527473e+02
8.649572649572649929e-01 9.516441596093689892e-01 3.886500473245507692e+02
8.652014652014652363e-01 9.516746776531623819e-01 3.887398667042360785e+02
8.654456654456654796e-01 9.517204547188524710e-01 3.888729504907469732e+02
8.656898656898657229e-01 9.517509727626458638e-01 3.889605752699100663e+02
8.659340659340659663e-01 9.517967498283359529e-01 3.890903643140463828e+02
8.661782661782662096e-01 9.518272678721293456e-01 3.891757907256009617e+02
8.664224664224664529e-01 9.518730449378194347e-01 3.893022794465415473e+02
8.666666666666666963e-01 9.519188220035095238e-01 3.894267853529538570e+02
8.669108669108669396e-01 9.519493400473029165e-01 3.895086867733673444e+02
8.671550671550671829e-01 9.519951171129930056e-01 3.896298837184366448e+02
8.673992673992674263e-01 9.520408941786830948e-01 3.897490927738879805e+02
8.676434676434676696e-01 9.520866712443731839e-01 3.898663120922802818e+02
8.678876678876679129e-01 9.521171892881665766e-01 3.899433519965377855e+02
8.681318681318681563e-01 9.542534523537041791e-01 3.900820794088343746e+02
8.683760683760683996e-01 9.542839703974975718e-01 3.901855415336581814e+02
8.686202686202686429e-01 9.543144884412909645e-01 3.902881293025892546e+02
8.688644688644688863e-01 9.543450064850843573e-01 3.903898420116216812e+02
8.691086691086691296e-01 9.543755245288777500e-01 3.904906789626296586e+02
8.693528693528693729e-01 9.544213015945678391e-01 3.906402908301977845e+02
8.695970695970696163e-01 9.544518196383612318e-01 3.907389353705260646e+02
8.698412698412698596e-01 9.544823376821546246e-01 3.908367017558319390e+02
8.700854700854701029e-01 9.545128557259480173e-01 3.909335893145574801e+02
8.703296703296703463e-01 9.545586327916381064e-01 3.910772713983621429e+02
8.705738705738705896e-01 9.545891508354314992e-01 3.911719589914795279e+02
8.708180708180708329e-01 9.546196688792248919e-01 3.912657654542783803e+02
8.710622710622710763e-01 9.546654459449149810e-01 3.914048216201828154e+02
8.713064713064713196e-01 9.546959639887083737e-01 3.914964224490726110e+02
8.715506715506715629e-01 9.547264820325017665e-01 3.915871399168111111e+02
8.717948717948718063e-01 9.547722590981918556e-01 3.917215584530133015e+02
8.720390720390720496e-01 9.548027771419852483e-01 3.918100648012024863e+02
8.722832722832722929e-01 9.548485542076753374e-01 3.919411637871375547e+02
8.725274725274725363e-01 9.548790722514687301e-01 3.920274552097212108e+02
8.727716727716727796e-01 9.549248493171588192e-01 3.921552290066535988e+02
8.730158730158730229e-01 9.549706263828489083e-01 3.922810050422264112e+02
8.732600732600732663e-01 9.550011444266423011e-01 3.923637449016216010e+02
8.735042735042735096e-01 9.550469214923323902e-01 3.924861870196399991e+02
8.737484737484737529e-01 9.550926985580224793e-01 3.926066262478011595e+02
8.739926739926739963e-01 9.551232166018158720e-01 3.926858054267319176e+02
8.742368742368742396e-01 9.551689936675059611e-01 3.928029023713214087e+02
8.744810744810744829e-01 9.572747386892500598e-01 3.929218483512049147e+02
8.747252747252747263e-01 9.573052567330434526e-01 3.930272507738831109e+02
8.749694749694749696e-01 9.573357747768368453e-01 3.931317734591431190e+02
8.752136752136752129e-01 9.573662928206302380e-01 3.932354156901351985e+02
8.754578754578754562e-01 9.574120698863203272e-01 3.933892266313127948e+02
8.757020757020756996e-01 9.574425879301137199e-01 3.934906646292336632e+02
8.759462759462759429e-01 9.574731059739071126e-01 3.935912197105203632e+02
8.761904761904761862e-01 9.575036240177005054e-01 3.936908911849888000e+02
8.764346764346764296e-01 9.575341420614938981e-01 3.937896783684021784e+02
8.766788766788766729e-01 9.575799191271839872e-01 3.939361996156866326e+02
8.769230769230769162e-01 9.576104371709773799e-01 3.940327731170320931e+02
8.771672771672771596e-01 9.576409552147707727e-01 3.941284599794453243e+02
8.774114774114774029e-01 9.576714732585641654e-01 3.942232595455502633e+02
8.776556776556776462e-01 9.577172503242542545e-01 3.943637937908611093e+02
8.778998778998778896e-01 9.577477683680476472e-01 3.944563722795006129e+02
8.781440781440781329e-01 9.577935454337377363e-01 3.945935719091602891e+02
8.783882783882783762e-01 9.578240634775311291e-01 3.946839253429827181e+02
8.786324786324786196e-01 9.578545815213245218e-01 3.947733876622839944e+02
8.788766788766788629e-01 9.579003585870146109e-01 3.949059089572066341e+02
8.791208791208791062e-01 9.579308766308080036e-01 3.949931408115123759e+02
8.793650793650793496e-01 9.579766536964980927e-01 3.951223135790634160e+02
8.796092796092795929e-01 9.580224307621881819e-01 3.952494745543845056e+02
8.798534798534798362e-01 9.580529488059815746e-01 3.953331299018133222e+02
8.800976800976800796e-01 9.580987258716716637e-01 3.954569335290136110e+02
8.803418803418803229e-01 9.581292439154650564e-01 3.955383488557503711e+02
8.805860805860805662e-01 9.581750209811551455e-01 3.956587898070548590e+02
8.808302808302808096e-01 9.582207980468452346e-01 3.957772106549257956e+02
8.810744810744810529e-01 9.602807660028992442e-01 3.959006019048329108e+02
8.813186813186812962e-01 9.603112840466926370e-01 3.960089306310773054e+02
8.815628815628815396e-01 9.603418020904860297e-01 3.961163738355838859e+02
8.818070818070817829e-01 9.603723201342794225e-01 3.962229307815670154e+02
8.820512820512820262e-01 9.604028381780728152e-01 3.963286007381864238e+02
8.822954822954822696e-01 9.604333562218662079e-01 3.964333829805533469e+02
8.825396825396825129e-01 9.604638742656596007e-01 3.965372767897414406e+02
8.827838827838827562e-01 9.604943923094529934e-01 3.966402814527917258e+02
8.830280830280829996e-01 9.605401693751430825e-01 3.967931197534754801e+02
8.832722832722832429e-01 9.605706874189364752e-01 3.968938984712372076e+02
8.835164835164834862e-01 9.606012054627298680e-01 3.969937855946319587e+02
8.837606837606837296e-01 9.606317235065232607e-01 3.970927804376635777e+02
8.840048840048839729e-01 9.606622415503166534e-01 3.971908823203477823e+02
8.842490842490842162e-01 9.607080186160067425e-01 3.973363593710774921e+02
8.844932844932844596e-01 9.607385366598001353e-01 3.974322259174957708e+02
8.847374847374847029e-01 9.607690547035935280e-01 3.975271971710894832e+02
8.849816849816849462e-01 9.607995727473869207e-01 3.976212724790285620e+02
8.852258852258851896e-01 9.608453498130770098e-01 3.977607041296743091e+02
8.854700854700854329e-01 9.608758678568704026e-01 3.978525367571050424e+02
8.857142857142856762e-01 9.609216449225604917e-01 3.979886014097423299e+02
8.859584859584859196e-01 9.609521629663538844e-01 3.980781874091595682e+02
8.862026862026861629e-01 9.609979400320439735e-01 3.982108792138031959e+02
8.864468864468864062e-01 9.610284580758373663e-01 3.982982147327974189e+02
8.866910866910866496e-01 9.610742351415274554e-01 3.984275279823141886e+02
8.869352869352868929e-01 9.611047531853208481e-01 3.985126092638474802e+02
8.871794871794871362e-01 9.611505302510109372e-01 3.986385383943655825e+02
8.874236874236873795e-01 9.611810482948043299e-01 3.987213617770406699e+02
8.876678876678876229e-01 9.612268253604944190e-01 3.988439013683463372e+02
8.879120879120878662e-01 9.612726024261845081e-01 3.989644046943305966e+02
8.881562881562881095e-01 9.632867933165484287e-01 3.990487512386757203e+02
8.884004884004883529e-01 9.633173113603418214e-01 3.991585582027648798e+02
8.886446886446885962e-01 9.633478294041352141e-01 3.992674728668641819e+02
8.888888888888888395e-01 9.633936064698253032e-01 3.994291701685497173e+02
8.891330891330890829e-01 9.634241245136186960e-01 3.995358508285376615e+02
8.893772893772893262e-01 9.634546425574120887e-01 3.996416366009613625e+02
8.896214896214895695e-01 9.634851606012054814e-01 3.997465267600196057e+02
8.898656898656898129e-01 9.635156786449988742e-01 3.998505205859264038e+02
8.901098901098900562e-01 9.635461966887922669e-01 3.999536173649237298e+02
8.903540903540902995e-01 9.635767147325856596e-01 4.000558163892860648e+02
8.905982905982905429e-01 9.636072327763790524e-01 4.001571169573290376e+02
8.908424908424907862e-01 9.636377508201724451e-01 4.002575183734195434e+02
8.910866910866911406e-01 9.636835278858625342e-01 4.004064330808563454e+02
8.913308913308913839e-01 9.637140459296559269e-01 4.005045836134418096e+02
8.915750915750916272e-01 9.637445639734493197e-01 4.006018326071141473e+02
8.918192918192918706e-01 9.637750820172427124e-01 4.006981793935619294e+02
8.920634920634921139e-01 9.638208590829328015e-01 4.008410064877494392e+02
8.923076923076923572e-01 9.638513771267261943e-01 4.009350948722732255e+02
8.925518925518926006e-01 9.638818951705195870e-01 4.010282787585114193e+02
8.927960927960928439e-01 9.639276722362096761e-01 4.011663572534317836e+02
8.930402930402930872e-01 9.639581902800030688e-01 4.012572771037075654e+02
8.932844932844933306e-01 9.640039673456931579e-01 4.013919565958527755e+02
8.935286935286935739e-01 9.640344853894865507e-01 4.014806085007784873e+02
8.937728937728938172e-01 9.640802624551766398e-01 4.016118831980866162e+02
8.940170940170940606e-01 9.641107804989700325e-01 4.016982633443658415e+02
8.942612942612943039e-01 9.641565575646601216e-01 4.018261275991158072e+02
8.945054945054945472e-01 9.641870756084535143e-01 4.019102322698141165e+02
8.947496947496947906e-01 9.642328526741436034e-01 4.020346805790321696e+02
8.949938949938950339e-01 9.642786297398336925e-01 4.021570767398657722e+02
8.952380952380952772e-01 9.643091477836270853e-01 4.022375331596984438e+02
8.954822954822955206e-01 9.643549248493171744e-01 4.023565048722941810e+02
8.957264957264957639e-01 9.665369649805447549e-01 4.024533607737674856e+02
8.959706959706960072e-01 9.665827420462348440e-01 4.026105228170124519e+02
8.962148962148962505e-01 9.666132600900282368e-01 4.027141690325150307e+02
8.964590964590964939e-01 9.666437781338216295e-01 4.028169116333174316e+02
8.967032967032967372e-01 9.666742961776150223e-01 4.029187499142252591e+02
8.969474969474969805e-01 9.667048142214084150e-01 4.030196831761304566e+02
8.971916971916972239e-01 9.667353322652018077e-01 4.031197107260206849e+02
8.974358974358974672e-01 9.667658503089952005e-01 4.032188318769850639e+02
8.976800976800977105e-01 9.668116273746852896e-01 4.033658126178721659e+02
8.979242979242979539e-01 9.668421454184786823e-01 4.034626648064140682e+02
8.981684981684981972e-01 9.668726634622720750e-01 4.035586082400196233e+02
8.984126984126984405e-01 9.669184405279621641e-01 4.037008180342744481e+02
8.986568986568986839e-01 9.669489585717555569e-01 4.037944867093262360e+02
8.989010989010989272e-01 9.669794766155489496e-01 4.038872443486179691e+02
8.991452991452991705e-01 9.670252536812390387e-01 4.040246712219836809e+02
8.993894993894994139e-01 9.670557717250324314e-01 4.041151484949599535e+02
8.996336996336996572e-01 9.670862897688258242e-01 4.042047125268585432e+02
8.998778998778999005e-01 9.671320668345159133e-01 4.043373449014891321e+02
9.001221001221001439e-01 9.671625848783093060e-01 4.044246231484676173e+02
9.003663003663003872e-01 9.672083619439993951e-01 4.045538240130893541e+02
9.006105006105006305e-01 9.672541390096894842e-01 4.046809632943082988e+02
9.008547008547008739e-01 9.672846570534828770e-01 4.047645765170935306e+02
9.010989010989011172e-01 9.673304341191729661e-01 4.048882754647820548e+02
9.013431013431013605e-01 9.673762111848630552e-01 4.050099076470933142e+02
9.015873015873016039e-01 9.674067292286564479e-01 4.050898466333401871e+02
9.018315018315018472e-01 9.694209201190203684e-01 4.052407472412909328e+02
9.020757020757020905e-01 9.694514381628137611e-01 4.053525963541351871e+02
9.023199023199023339e-01 9.694819562066071539e-01 4.054635394833759392e+02
9.025641025641025772e-01 9.695124742504005466e-01 4.055735758683175618e+02
9.028083028083028205e-01 9.695429922941939394e-01 4.056827047543417848e+02
9.030525030525030639e-01 9.695735103379873321e-01 4.057909253929178703e+02
9.032967032967033072e-01 9.696040283817807248e-01 4.058982370416114236e+02
9.035409035409035505e-01 9.696345464255741176e-01 4.060046389640917823e+02
9.037851037851037939e-01 9.696650644693675103e-01 4.061101304301420782e+02
9.040293040293040372e-01 9.696955825131609030e-01 4.062147107156656034e+02
9.042735042735042805e-01 9.697261005569542958e-01 4.063183791026950757e+02
9.045177045177045239e-01 9.697566186007476885e-01 4.064211348794015635e+02
9.047619047619047672e-01 9.697871366445410812e-01 4.065229773401017610e+02
9.050061050061050105e-01 9.698176546883344740e-01 4.066239057852649808e+02
9.052503052503052539e-01 9.698634317540245631e-01 4.067735831588247493e+02
9.054945054945054972e-01 9.698939497978179558e-01 4.068722235451617735e+02
9.057387057387057405e-01 9.699244678416113485e-01 4.069699475161856981e+02
9.059829059829059839e-01 9.699549858854047413e-01 4.070667544001563556e+02
9.062271062271062272e-01 9.700007629510948304e-01 4.072102437337118772e+02
9.064713064713064705e-01 9.700312809948882231e-01 4.073047550018783340e+02
9.067155067155067139e-01 9.700617990386816158e-01 4.073983468807563213e+02
9.069597069597069572e-01 9.701075761043717050e-01 4.075370094375634267e+02
9.072039072039072005e-01 9.701380941481650977e-01 4.076283000402578409e+02
9.074481074481074439e-01 9.701686121919584904e-01 4.077186690276640775e+02
9.076923076923076872e-01 9.702143892576485795e-01 4.078524931212954812e+02
9.079365079365079305e-01 9.702449073014419723e-01 4.079405553631232237e+02
9.081807081807081738e-01 9.702906843671320614e-01 4.080709164792248771e+02
9.084249084249084172e-01 9.703212024109254541e-01 4.081566681861175425e+02
9.086691086691086605e-01 9.703669794766155432e-01 4.082835607141888659e+02
9.089133089133089038e-01 9.704127565423056323e-01 4.084083694576859784e+02
9.091575091575091472e-01 9.704432745860990250e-01 4.084904166717947192e+02
9.094017094017093905e-01 9.721828030823224109e-01 4.086113633715779088e+02
9.096459096459096338e-01 9.722133211261158037e-01 4.087328391084228087e+02
9.098901098901098772e-01 9.722438391699091964e-01 4.088534063667063947e+02
9.101343101343101205e-01 9.722743572137025891e-01 4.089730643212541281e+02
9.103785103785103638e-01 9.722896162355992855e-01 4.090325520534163388e+02
9.106227106227106072e-01 9.723201342793926782e-01 4.091508445184165339e+02
9.108669108669108505e-01 9.723506523231860710e-01 4.092682256432789814e+02
9.111111111111110938e-01 9.723811703669794637e-01 4.093846946240816465e+02
9.113553113553113372e-01 9.724116884107728565e-01 4.095002506629958816e+02
9.115995115995115805e-01 9.724422064545662492e-01 4.096148929682952371e+02
9.118437118437118238e-01 9.724727244983596419e-01 4.097286207543648402e+02
9.120879120879120672e-01 9.725032425421530347e-01 4.098414332417090122e+02
9.123321123321123105e-01 9.725337605859464274e-01 4.099533296569617846e+02
9.125763125763125538e-01 9.725642786297398201e-01 4.100643092328955390e+02
9.128205128205127972e-01 9.725947966735332129e-01 4.101743712084291928e+02
9.130647130647130405e-01 9.726253147173266056e-01 4.102835148286366120e+02
9.133089133089132838e-01 9.726558327611199983e-01 4.103917393447561608e+02
9.135531135531135272e-01 9.726863508049133911e-01 4.104990440141990007e+02
9.137973137973137705e-01 9.727168688487067838e-01 4.106054281005571056e+02
